CustomerID,Age,FirstTransactionDate,LastTransactionDate,TotalAmountSpent,TransactionCount,AvgAmountPerTransaction,FirstInteractionDate,LastInteractionDate,TotalServiceInteractions,ServiceDiversity,LastLoginDate,ChurnStatus,LoginFrequency,RecencyDays,TenureDays,DaysSinceLastLogin,InteractionsPerMonth,TotalAmountSpent_Capped,TransactionCount_Capped,MaritalStatus_Divorced,MaritalStatus_Married,MaritalStatus_Single,MaritalStatus_Widowed,Gender_F,Gender_M,IncomeLevel_High,IncomeLevel_Low,IncomeLevel_Medium,ServiceUsage_Mobile App,ServiceUsage_Online Banking,ServiceUsage_Website
380,46,2022-01-20,2022-10-06,1172.66,6,195.44333333333336,2022-01-20,2023-06-10,0,0,2023-06-10,0,16.0,86,259,-161,0.0,1172.66,6.0,False,False,True,False,True,False,True,False,False,True,False,False
381,38,2022-07-01,2022-11-14,1087.62,4,271.905,2022-02-22,2022-02-22,1,1,2023-07-18,1,33.0,47,136,-199,0.22058823529411764,1087.62,4.0,False,False,True,False,False,True,False,True,False,False,False,True
382,36,2022-02-08,2022-12-15,2467.11,9,274.12333333333333,2022-11-17,2022-11-17,1,1,2023-03-01,0,14.0,16,310,-60,0.0967741935483871,2467.11,9.0,True,False,False,False,True,False,True,False,False,True,False,False
383,22,2022-01-31,2022-10-07,800.5600000000001,4,200.14000000000001,2022-01-13,2022-04-27,2,2,2023-08-21,0,7.0,85,249,-233,0.24096385542168672,800.5600000000001,4.0,False,False,True,False,False,True,True,False,False,False,True,False
384,40,2022-02-20,2022-02-23,339.16999999999996,2,169.58499999999998,2022-09-22,2022-11-17,2,2,2023-12-26,0,33.0,311,3,-360,2.0,339.16999999999996,2.0,False,True,False,False,True,False,False,True,False,False,False,True
385,53,2022-01-18,2022-05-20,1338.28,4,334.57,2022-01-18,2023-08-24,0,0,2023-08-24,1,3.0,225,122,-236,0.0,1338.28,4.0,False,False,False,True,False,True,True,False,False,True,False,False
386,37,2022-02-08,2022-07-22,773.11,4,193.2775,2022-03-30,2022-03-30,1,1,2023-10-23,0,26.0,162,164,-296,0.18292682926829268,773.11,4.0,True,False,False,False,True,False,True,False,False,False,False,True
387,25,2022-12-26,2022-12-26,47.52,1,47.52,2022-10-21,2022-12-02,2,2,2023-10-30,0,39.0,5,0,-303,2.0,47.52,1.0,False,True,False,False,False,True,False,True,False,False,False,True
388,26,2022-01-21,2022-11-27,1787.4199999999998,8,223.42749999999998,2022-01-21,2023-08-21,0,0,2023-08-21,1,5.0,34,310,-233,0.0,1787.4199999999998,8.0,False,False,False,True,True,False,False,True,False,False,True,False
389,31,2022-02-13,2022-08-30,522.89,3,174.29666666666665,2022-02-13,2023-04-04,0,0,2023-04-04,1,23.0,123,198,-94,0.0,522.89,3.0,False,False,False,True,True,False,False,True,False,False,True,False
390,23,2022-11-18,2022-11-18,281.95,1,281.95,2022-11-18,2023-02-18,0,0,2023-02-18,0,33.0,43,0,-49,0.0,281.95,1.0,True,False,False,False,False,True,False,False,True,True,False,False
391,18,2022-02-01,2022-11-06,1990.15,7,284.3071428571429,2022-02-01,2023-07-21,0,0,2023-07-21,0,30.0,55,278,-202,0.0,1990.15,7.0,False,True,False,False,True,False,False,True,False,True,False,False
392,26,2022-01-25,2022-12-17,1533.34,7,219.04857142857142,2022-06-24,2022-06-24,1,1,2023-09-03,0,33.0,14,326,-246,0.09202453987730061,1533.34,7.0,False,False,False,True,True,False,False,False,True,True,False,False
393,33,2022-01-24,2022-10-06,1960.83,8,245.10375,2022-01-24,2022-01-24,1,1,2023-12-04,0,43.0,86,255,-338,0.11764705882352941,1960.83,8.0,False,False,False,True,False,True,False,False,True,False,False,True
394,33,2022-05-04,2022-12-25,2346.48,8,293.31,2022-07-27,2022-07-29,2,2,2023-07-11,0,25.0,6,235,-192,0.25531914893617025,2346.48,8.0,True,False,False,False,False,True,False,True,False,False,True,False
395,29,2022-08-20,2022-12-17,680.27,2,340.135,2022-07-29,2022-08-29,2,2,2023-07-22,1,22.0,14,119,-203,0.5042016806722689,680.27,2.0,False,False,True,False,True,False,False,False,True,False,True,False
396,22,2022-08-16,2022-12-06,865.73,3,288.57666666666665,2022-04-27,2022-05-24,2,1,2023-05-07,1,1.0,25,112,-127,0.5357142857142857,865.73,3.0,False,False,False,True,False,True,True,False,False,False,True,False
397,57,2022-02-08,2022-12-17,2322.98,9,258.1088888888889,2022-02-08,2023-05-10,0,0,2023-05-10,0,10.0,14,312,-130,0.0,2322.98,9.0,True,False,False,False,True,False,True,False,False,False,True,False
398,46,2022-02-08,2022-11-26,1678.1200000000001,6,279.68666666666667,2022-09-22,2022-09-22,1,1,2023-10-09,0,23.0,35,291,-282,0.10309278350515465,1678.1200000000001,6.0,True,False,False,False,True,False,False,True,False,False,True,False
399,63,2022-05-21,2022-12-27,568.35,2,284.175,2022-08-04,2022-08-04,1,1,2023-06-02,0,33.0,4,220,-153,0.13636363636363638,568.35,2.0,False,True,False,False,False,True,False,False,True,False,False,True
400,44,2022-01-01,2022-11-24,2309.85,8,288.73125,2022-01-01,2023-03-19,0,0,2023-03-19,0,39.0,37,327,-78,0.0,2309.85,8.0,True,False,False,False,False,True,True,False,False,False,True,False
401,28,2022-01-01,2022-11-05,1273.3600000000001,4,318.34000000000003,2022-06-16,2022-11-02,2,2,2023-08-22,0,28.0,56,308,-234,0.1948051948051948,1273.3600000000001,4.0,True,False,False,False,True,False,False,False,True,False,False,True
402,64,2022-03-01,2022-06-28,609.5799999999999,2,304.78999999999996,2022-01-09,2022-04-14,2,2,2023-08-11,1,43.0,186,119,-223,0.5042016806722689,609.5799999999999,2.0,False,False,True,False,False,True,False,False,True,True,False,False
403,67,2022-02-18,2022-12-17,1645.76,7,235.10857142857142,2022-07-11,2022-09-14,2,2,2023-08-30,0,8.0,14,302,-242,0.19867549668874174,1645.76,7.0,False,False,False,True,True,False,True,False,False,False,True,False
404,45,2022-01-28,2022-12-17,2787.1,9,309.67777777777775,2022-01-27,2022-01-27,1,1,2023-10-28,1,27.0,14,323,-301,0.09287925696594426,2787.1,9.0,False,True,False,False,False,True,False,True,False,True,False,False
405,69,2022-01-11,2022-10-19,508.49,3,169.49666666666667,2022-01-11,2023-02-25,0,0,2023-02-25,0,5.0,73,281,-56,0.0,508.49,3.0,True,False,False,False,True,False,False,False,True,False,True,False
406,53,2022-03-03,2022-09-09,2017.78,8,252.2225,2022-08-07,2022-09-25,2,1,2023-12-29,0,15.0,113,190,-363,0.31578947368421056,2017.78,8.0,False,True,False,False,True,False,True,False,False,False,False,True
407,59,2022-01-11,2022-12-08,2722.74,9,302.52666666666664,2022-03-21,2022-03-21,1,1,2023-08-25,1,48.0,23,331,-237,0.09063444108761329,2722.74,9.0,False,False,False,True,True,False,False,True,False,True,False,False
408,36,2022-03-22,2022-11-28,2101.4,7,300.2,2022-05-21,2022-09-25,2,2,2023-10-14,0,22.0,33,251,-287,0.2390438247011952,2101.4,7.0,True,False,False,False,True,False,False,False,True,False,True,False
409,52,2022-03-10,2022-11-12,1524.8400000000001,9,169.42666666666668,2022-10-28,2022-10-28,1,1,2023-01-20,0,35.0,49,247,-20,0.12145748987854252,1524.8400000000001,9.0,True,False,False,False,True,False,False,False,True,True,False,False
410,69,2022-02-08,2022-10-15,1426.2,6,237.70000000000002,2022-09-26,2022-09-26,1,1,2023-08-09,0,30.0,77,249,-221,0.12048192771084336,1426.2,6.0,False,True,False,False,True,False,False,False,True,False,True,False
411,48,2022-04-18,2022-04-18,87.02,1,87.02,2022-04-18,2023-09-20,0,0,2023-09-20,1,48.0,257,0,-263,0.0,87.02,1.0,False,False,True,False,True,False,False,False,True,False,False,True
412,61,2022-02-17,2022-02-17,184.86,1,184.86,2022-02-17,2023-12-31,0,0,2023-12-31,0,44.0,317,0,-365,0.0,184.86,1.0,False,False,False,True,False,True,False,True,False,False,False,True
413,36,2022-01-15,2022-05-30,1592.6100000000001,5,318.52200000000005,2022-04-26,2022-09-09,2,2,2023-03-16,0,33.0,215,135,-75,0.4444444444444444,1592.6100000000001,5.0,False,False,False,True,False,True,False,False,True,False,False,True
414,63,2022-03-09,2022-12-14,1497.89,7,213.98428571428573,2022-07-07,2022-07-07,1,1,2023-09-04,0,30.0,17,280,-247,0.10714285714285714,1497.89,7.0,False,False,False,True,False,True,True,False,False,False,True,False
415,41,2022-07-11,2022-07-11,354.64,1,354.64,2022-02-09,2022-02-09,1,1,2023-06-18,0,36.0,173,0,-169,1.0,354.64,1.0,True,False,False,False,True,False,True,False,False,False,True,False
416,19,2022-02-25,2022-11-06,1442.26,5,288.452,2022-03-27,2022-04-27,2,2,2023-04-23,0,16.0,55,254,-113,0.23622047244094488,1442.26,5.0,True,False,False,False,False,True,True,False,False,False,True,False
417,24,2022-07-05,2022-10-27,873.63,3,291.21,2022-07-05,2023-11-09,0,0,2023-11-09,0,38.0,65,114,-313,0.0,873.63,3.0,True,False,False,False,False,True,False,True,False,False,False,True
418,60,2022-03-01,2022-10-16,1282.72,3,427.5733333333333,2022-10-05,2022-10-07,2,2,2023-09-20,0,23.0,76,229,-263,0.26200873362445415,1282.72,3.0,False,True,False,False,False,True,True,False,False,False,True,False
419,66,2022-04-29,2022-11-11,1254.4299999999998,5,250.88599999999997,2022-04-29,2023-02-07,0,0,2023-02-07,1,37.0,50,196,-38,0.0,1254.4299999999998,5.0,False,False,False,True,False,True,False,False,True,False,True,False
420,48,2022-01-12,2022-10-19,2140.54,8,267.5675,2022-03-01,2022-08-07,2,2,2023-01-06,0,37.0,73,280,-6,0.21428571428571427,2140.54,8.0,False,False,False,True,True,False,False,False,True,False,False,True
421,34,2022-10-25,2022-12-06,594.4200000000001,2,297.21000000000004,2022-05-09,2022-05-09,1,1,2023-12-16,0,28.0,25,42,-350,0.7142857142857143,594.4200000000001,2.0,False,False,False,True,True,False,True,False,False,True,False,False
422,44,2022-03-12,2022-12-22,1770.89,7,252.98428571428573,2022-02-06,2022-02-06,1,1,2023-10-04,1,14.0,9,285,-277,0.10526315789473684,1770.89,7.0,False,False,True,False,False,True,False,True,False,True,False,False
423,53,2022-01-14,2022-11-29,1329.4499999999998,5,265.89,2022-01-14,2023-04-04,0,0,2023-04-04,0,4.0,32,319,-94,0.0,1329.4499999999998,5.0,True,False,False,False,True,False,False,True,False,True,False,False
424,67,2022-01-11,2022-10-06,965.41,7,137.91571428571427,2022-06-16,2022-06-16,1,1,2023-09-24,0,39.0,86,268,-267,0.11194029850746269,965.41,7.0,False,False,False,True,True,False,False,False,True,False,False,True
425,60,2022-02-15,2022-10-03,1768.53,9,196.50333333333333,2022-03-17,2022-11-25,2,2,2023-11-03,0,33.0,89,230,-307,0.2608695652173913,1768.53,9.0,False,False,False,True,True,False,False,False,True,False,False,True
426,27,2022-01-23,2022-11-21,1465.9299999999998,7,209.4185714285714,2022-01-23,2023-09-10,0,0,2023-09-10,0,31.0,40,302,-253,0.0,1465.9299999999998,7.0,True,False,False,False,True,False,True,False,False,False,False,True
427,62,2022-04-24,2022-12-03,521.56,3,173.85333333333332,2022-08-11,2022-12-14,2,2,2023-08-14,0,13.0,28,223,-226,0.26905829596412556,521.56,3.0,True,False,False,False,True,False,False,True,False,False,True,False
428,31,2022-02-21,2022-06-11,2414.15,8,301.76875,2022-07-01,2022-09-06,2,2,2023-08-10,0,36.0,203,110,-222,0.5454545454545455,2414.15,8.0,False,False,False,True,False,True,True,False,False,True,False,False
429,24,2022-01-11,2022-12-20,1361.3899999999999,5,272.27799999999996,2022-07-08,2022-10-23,2,1,2023-01-11,0,10.0,11,343,-11,0.1749271137026239,1361.3899999999999,5.0,False,True,False,False,True,False,False,False,True,True,False,False
430,56,2022-11-22,2022-11-22,148.98,1,148.98,2022-05-04,2022-12-14,2,2,2023-07-02,0,47.0,39,0,-183,2.0,148.98,1.0,False,True,False,False,False,True,False,False,True,False,True,False
431,57,2022-04-18,2022-12-09,233.87,2,116.935,2022-04-24,2022-04-24,1,1,2023-05-26,0,31.0,22,235,-146,0.12765957446808512,233.87,2.0,False,True,False,False,True,False,True,False,False,False,False,True
432,26,2022-02-25,2022-11-30,1834.48,7,262.06857142857143,2022-02-25,2023-12-16,0,0,2023-12-16,0,26.0,31,278,-350,0.0,1834.48,7.0,False,True,False,False,False,True,False,True,False,True,False,False
433,31,2022-05-23,2022-10-08,1302.43,5,260.486,2022-05-23,2023-12-03,0,0,2023-12-03,1,14.0,84,138,-337,0.0,1302.43,5.0,False,False,True,False,False,True,False,False,True,True,False,False
434,25,2022-05-30,2022-05-30,41.19,1,41.19,2022-03-04,2022-09-30,2,1,2023-11-09,0,4.0,215,0,-313,2.0,41.19,1.0,False,True,False,False,True,False,False,False,True,True,False,False
435,34,2022-01-31,2022-01-31,488.45,1,488.45,2022-07-18,2022-07-18,1,1,2023-03-18,0,33.0,334,0,-77,1.0,488.45,1.0,False,False,False,True,False,True,False,True,False,False,True,False
436,40,2022-04-18,2022-09-03,543.99,3,181.33,2022-06-03,2022-12-03,2,1,2023-09-18,0,47.0,119,138,-261,0.4347826086956522,543.99,3.0,False,False,False,True,True,False,False,False,True,False,False,True
437,33,2022-01-03,2022-11-22,1698.21,8,212.27625,2022-01-03,2023-09-20,0,0,2023-09-20,0,13.0,39,323,-263,0.0,1698.21,8.0,False,False,False,True,False,True,False,True,False,False,False,True
438,43,2022-01-14,2022-12-06,2131.01,7,304.43,2022-04-09,2022-04-09,1,1,2023-04-20,0,48.0,25,326,-110,0.09202453987730061,2131.01,7.0,False,True,False,False,False,True,False,True,False,False,False,True
439,26,2022-02-14,2022-11-22,1373.54,7,196.22,2022-02-20,2022-06-28,2,2,2023-02-20,0,41.0,39,281,-51,0.21352313167259784,1373.54,7.0,True,False,False,False,True,False,False,False,True,False,True,False
440,53,2022-01-15,2022-12-07,1920.61,8,240.07625,2022-05-06,2022-10-27,2,2,2023-02-19,0,34.0,24,326,-50,0.18404907975460122,1920.61,8.0,False,False,False,True,False,True,True,False,False,False,True,False
441,24,2022-04-01,2022-12-31,2560.36,8,320.045,2022-11-19,2022-11-19,1,1,2023-10-28,1,43.0,0,274,-301,0.10948905109489052,2560.36,8.0,False,True,False,False,True,False,False,False,True,True,False,False
442,35,2022-09-29,2022-09-29,412.55,1,412.55,2022-10-22,2022-10-22,1,1,2023-06-20,0,35.0,93,0,-171,1.0,412.55,1.0,False,False,True,False,False,True,False,False,True,True,False,False
443,25,2022-02-20,2022-08-31,1115.64,5,223.12800000000001,2022-02-20,2023-06-08,0,0,2023-06-08,0,28.0,122,192,-159,0.0,1115.64,5.0,False,False,True,False,True,False,False,False,True,False,False,True
444,38,2022-11-22,2022-12-10,387.51,2,193.755,2022-11-22,2023-12-06,0,0,2023-12-06,0,31.0,21,18,-340,0.0,387.51,2.0,False,False,False,True,False,True,False,False,True,True,False,False
445,43,2022-02-15,2022-10-27,1002.46,5,200.49200000000002,2022-07-27,2022-12-24,2,2,2023-05-27,0,30.0,65,254,-147,0.23622047244094488,1002.46,5.0,True,False,False,False,False,True,True,False,False,False,True,False
446,20,2022-01-15,2022-09-12,1516.93,6,252.8216666666667,2022-04-19,2022-11-23,2,2,2023-10-13,0,32.0,110,240,-286,0.25,1516.93,6.0,False,False,True,False,True,False,True,False,False,True,False,False
447,34,2022-12-30,2022-12-30,169.69,1,169.69,2022-12-30,2023-12-01,0,0,2023-12-01,0,13.0,1,0,-335,0.0,169.69,1.0,False,True,False,False,True,False,True,False,False,False,False,True
448,68,2022-01-03,2022-12-07,1461.03,7,208.71857142857144,2022-01-03,2023-09-08,0,0,2023-09-08,0,41.0,24,338,-251,0.0,1461.03,7.0,False,True,False,False,False,True,False,True,False,True,False,False
449,63,2022-05-03,2022-10-03,1460.65,5,292.13,2022-04-22,2022-05-21,2,2,2023-05-11,0,34.0,89,153,-131,0.3921568627450981,1460.65,5.0,False,False,True,False,True,False,True,False,False,True,False,False
450,41,2022-04-27,2022-12-17,1527.63,5,305.526,2022-04-27,2023-09-08,0,0,2023-09-08,1,8.0,14,234,-251,0.0,1527.63,5.0,False,False,False,True,False,True,False,True,False,False,False,True
451,42,2022-07-28,2022-08-17,364.46,2,182.23,2022-07-27,2022-10-11,2,2,2023-07-13,0,42.0,136,20,-194,2.0,364.46,2.0,False,False,False,True,False,True,False,False,True,True,False,False
452,22,2022-02-12,2022-12-08,2341.48,8,292.685,2022-06-18,2022-06-18,1,1,2023-10-18,0,25.0,23,299,-291,0.10033444816053512,2341.48,8.0,False,False,True,False,False,True,True,False,False,False,True,False
453,54,2022-07-30,2022-07-30,346.54,1,346.54,2022-07-30,2023-04-20,0,0,2023-04-20,0,33.0,154,0,-110,0.0,346.54,1.0,False,True,False,False,True,False,True,False,False,False,True,False
454,62,2022-09-26,2022-12-26,472.88,2,236.44,2022-09-26,2023-07-13,0,0,2023-07-13,0,10.0,5,91,-194,0.0,472.88,2.0,True,False,False,False,True,False,True,False,False,False,True,False
455,67,2022-05-04,2022-12-18,565.79,3,188.59666666666666,2022-04-17,2022-07-30,2,2,2023-12-23,0,40.0,13,228,-357,0.2631578947368421,565.79,3.0,False,True,False,False,True,False,True,False,False,False,False,True
456,41,2022-01-30,2022-11-23,2402.0,9,266.8888888888889,2022-03-20,2022-03-20,1,1,2023-11-22,0,34.0,38,297,-326,0.10101010101010101,2402.0,9.0,True,False,False,False,False,True,True,False,False,True,False,False
457,48,2022-01-10,2022-10-18,1730.33,8,216.29125,2022-03-20,2022-08-07,2,2,2023-06-14,0,44.0,74,281,-165,0.21352313167259784,1730.33,8.0,True,False,False,False,False,True,False,False,True,False,False,True
458,43,2022-03-31,2022-09-29,2767.15,9,307.4611111111111,2022-03-31,2023-01-10,0,0,2023-01-10,0,33.0,93,182,-10,0.0,2767.15,9.0,False,False,True,False,False,True,True,False,False,False,False,True
459,38,2022-09-24,2022-09-24,62.87,1,62.87,2022-04-24,2022-04-24,1,1,2023-03-13,0,5.0,98,0,-72,1.0,62.87,1.0,False,False,False,True,True,False,False,True,False,True,False,False
460,51,2022-05-04,2022-05-04,336.72,1,336.72,2022-01-14,2022-07-29,2,1,2023-02-24,0,45.0,241,0,-55,2.0,336.72,1.0,True,False,False,False,False,True,False,True,False,False,True,False
461,55,2022-01-19,2022-01-19,449.87,1,449.87,2022-01-24,2022-07-23,2,2,2023-07-15,0,27.0,346,0,-196,2.0,449.87,1.0,False,True,False,False,True,False,True,False,False,False,True,False
462,41,2022-02-28,2022-05-17,391.36,3,130.45333333333335,2022-02-28,2023-04-09,0,0,2023-04-09,1,8.0,228,78,-99,0.0,391.36,3.0,False,False,False,True,True,False,False,True,False,False,True,False
463,45,2022-01-23,2022-12-08,1668.22,7,238.31714285714287,2022-01-23,2023-04-17,0,0,2023-04-17,0,7.0,23,319,-107,0.0,1668.22,7.0,False,False,False,True,True,False,True,False,False,False,True,False
464,47,2022-01-17,2022-11-30,2166.33,9,240.70333333333332,2022-01-17,2023-12-11,0,0,2023-12-11,0,22.0,31,317,-345,0.0,2166.33,9.0,False,True,False,False,True,False,False,False,True,False,False,True
465,51,2022-05-29,2022-12-30,1217.08,4,304.27,2022-05-29,2023-11-14,0,0,2023-11-14,0,46.0,1,215,-318,0.0,1217.08,4.0,False,False,True,False,True,False,False,True,False,False,False,True
466,69,2022-02-16,2022-10-27,1918.1599999999999,8,239.76999999999998,2022-02-16,2023-06-25,0,0,2023-06-25,1,28.0,65,253,-176,0.0,1918.1599999999999,8.0,False,False,False,True,False,True,True,False,False,False,True,False
467,69,2022-02-16,2022-11-27,1104.21,4,276.0525,2022-04-18,2022-04-18,1,1,2023-12-17,0,9.0,34,284,-351,0.1056338028169014,1104.21,4.0,True,False,False,False,False,True,False,True,False,False,False,True
468,40,2022-01-11,2022-05-26,818.31,4,204.5775,2022-01-11,2023-12-23,0,0,2023-12-23,0,31.0,219,135,-357,0.0,818.31,4.0,False,True,False,False,False,True,True,False,False,False,True,False
469,25,2022-03-19,2022-12-16,1626.7,6,271.1166666666667,2022-02-02,2022-07-01,2,1,2023-10-24,1,4.0,15,272,-297,0.22058823529411764,1626.7,6.0,True,False,False,False,False,True,False,True,False,True,False,False
470,59,2022-03-18,2022-11-24,1916.68,6,319.44666666666666,2022-03-19,2022-03-19,1,1,2023-06-09,1,5.0,37,251,-160,0.1195219123505976,1916.68,6.0,False,True,False,False,True,False,False,False,True,False,False,True
471,67,2022-02-04,2022-09-03,1109.17,5,221.834,2022-01-19,2022-06-26,2,2,2023-01-10,0,13.0,119,211,-10,0.2843601895734597,1109.17,5.0,False,True,False,False,True,False,False,True,False,True,False,False
472,27,2022-01-03,2022-12-30,2217.2799999999997,9,246.36444444444442,2022-01-03,2023-12-30,0,0,2023-12-30,0,6.0,1,361,-364,0.0,2217.2799999999997,9.0,False,False,False,True,True,False,False,True,False,True,False,False
473,18,2022-03-19,2022-12-23,251.45999999999998,3,83.82,2022-03-19,2023-01-17,0,0,2023-01-17,0,23.0,8,279,-17,0.0,251.45999999999998,3.0,False,True,False,False,False,True,False,True,False,False,True,False
474,37,2022-04-18,2022-12-27,2460.07,9,273.3411111111111,2022-06-15,2022-08-08,2,2,2023-03-15,0,47.0,4,253,-74,0.23715415019762845,2460.07,9.0,False,False,False,True,False,True,False,True,False,False,True,False
475,54,2022-01-12,2022-11-02,1635.1299999999999,6,272.52166666666665,2022-06-29,2022-06-29,1,1,2023-05-08,0,35.0,59,294,-128,0.1020408163265306,1635.1299999999999,6.0,False,True,False,False,True,False,True,False,False,True,False,False
476,35,2022-02-23,2022-11-08,2145.93,8,268.24125,2022-10-17,2022-10-17,1,1,2023-01-30,0,34.0,53,258,-30,0.11627906976744186,2145.93,8.0,False,False,False,True,False,True,False,False,True,True,False,False
477,38,2022-01-11,2022-12-04,806.96,6,134.49333333333334,2022-01-11,2023-11-20,0,0,2023-11-20,0,38.0,27,327,-324,0.0,806.96,6.0,False,False,False,True,False,True,False,False,True,False,True,False
