CustomerID,Age,FirstTransactionDate,LastTransactionDate,TotalAmountSpent,TransactionCount,AvgAmountPerTransaction,FirstInteractionDate,LastInteractionDate,TotalServiceInteractions,ServiceDiversity,LastLoginDate,ChurnStatus,LoginFrequency,RecencyDays,TenureDays,DaysSinceLastLogin,InteractionsPerMonth,TotalAmountSpent_Capped,TransactionCount_Capped,MaritalStatus_Divorced,MaritalStatus_Married,MaritalStatus_Single,MaritalStatus_Widowed,Gender_F,Gender_M,IncomeLevel_High,IncomeLevel_Low,IncomeLevel_Medium,ServiceUsage_Mobile App,ServiceUsage_Online Banking,ServiceUsage_Website,TotalAmountSpent_Capped_scaled,AvgAmountPerTransaction_scaled,TransactionCount_Capped_scaled,RecencyDays_scaled,TenureDays_scaled,TotalServiceInteractions_scaled,ServiceDiversity_scaled,LoginFrequency_scaled,DaysSinceLastLogin_scaled,InteractionsPerMonth_scaled
213,59,2022-01-02,2022-12-25,2092.89,7,298.9842857142857,2022-01-13,2022-01-13,1,1,2023-02-23,1,30.0,6,357,-54,0.08403361344537814,2092.89,7.0,False,False,False,True,True,False,False,False,True,False,False,True,1.1321045369474232,0.6324950565975556,0.7478486864049475,-0.9157323907903231,1.354775117064428,-0.0024507227665182393,0.16021220254836946,0.29098314568296857,1.2675397570367308,-0.4035544215971788
214,36,2022-01-24,2022-03-11,734.1,2,367.05,2022-01-24,2023-11-02,0,0,2023-11-02,0,41.0,295,46,-306,0.0,734.1,2.0,True,False,False,False,True,False,False,True,False,False,True,False,-0.7246292777536116,1.490469098813799,-1.1736535911000565,2.7573139366500095,-1.4750090998365486,-1.2278121060256368,-1.209122861967609,1.0739612774130698,-1.1360120603623898,-0.5910605573020389
215,58,2022-04-10,2022-12-15,1343.7,6,223.95000000000002,2022-10-24,2022-11-24,2,2,2023-11-07,0,42.0,16,249,-311,0.24096385542168672,1343.7,6.0,True,False,False,False,True,False,False,False,True,False,True,False,0.10836547010422588,-0.3133184134390883,0.36354823090394667,-0.7886373621591698,0.3720847780763075,1.2229106604926003,1.529547267064348,1.1451411075703517,-1.1837015805488804,-0.05339236094352434
216,33,2022-02-18,2022-10-18,1570.8600000000001,5,314.172,2022-09-20,2022-12-13,2,1,2023-09-06,0,35.0,74,242,-249,0.24793388429752067,1570.8600000000001,5.0,False,False,False,True,True,False,True,False,False,True,False,False,0.418770796422117,0.8239374700723024,-0.02075222459705415,-0.05148619609848025,0.3083918857344849,1.2229106604926003,0.16021220254836946,0.6468822964693782,-0.5923515302363983,-0.03783997509844326
217,29,2022-02-19,2022-11-25,2576.78,8,322.0975,2022-04-03,2022-04-03,1,1,2023-08-14,1,1.0,36,279,-226,0.1075268817204301,2576.78,8.0,False,True,False,False,False,True,False,True,False,False,True,False,1.7933214472835934,0.9238390628630799,1.1321491419059484,-0.534447304896863,0.6450543166841187,-0.0024507227665182393,0.16021220254836946,-1.7732319288782072,-0.372979737378542,-0.35113335140012114
218,56,2022-01-02,2022-12-18,1766.57,7,252.36714285714285,2022-01-02,2023-06-12,0,0,2023-06-12,0,40.0,13,350,-163,0.0,1766.57,7.0,False,True,False,False,True,False,True,False,False,True,False,False,0.6862009179825783,0.04488205769732387,0.7478486864049475,-0.8267658707485157,1.2910822247226053,-1.2278121060256368,-1.209122861967609,1.0027814472557879,0.22790821697123814,-0.5910605573020389
219,65,2022-03-18,2022-10-06,1624.32,4,406.08,2022-03-18,2023-07-18,0,0,2023-07-18,0,26.0,86,202,-199,0.0,1624.32,4.0,False,False,True,False,False,True,False,True,False,False,True,False,0.49182181220374405,1.9824455251117035,-0.40505268009805495,0.10102783825890378,-0.0555674990759301,-1.2278121060256368,-1.209122861967609,0.006263825053840878,-0.11545632837149337,-0.5910605573020389
220,47,2022-02-01,2022-07-26,1030.46,3,343.4866666666667,2022-02-01,2023-11-12,0,0,2023-11-12,0,35.0,158,175,-316,0.0,1030.46,3.0,False,False,True,False,False,True,True,False,False,False,True,False,-0.3196648363573703,1.1934513041686636,-0.7893531355990558,1.016112044403208,-0.3012400838229602,-1.2278121060256368,-1.209122861967609,0.6468822964693782,-1.2313911007353708,-0.5910605573020389
221,19,2022-01-13,2022-05-04,1277.29,4,319.3225,2022-05-21,2022-05-21,1,1,2023-06-16,1,42.0,241,111,-167,0.27027027027027023,1277.29,4.0,False,False,True,False,True,False,False,True,False,True,False,False,0.017618781775421654,0.8888599549210685,-0.40505268009805495,2.0710007820417813,-0.8835750995196242,-0.0024507227665182393,0.16021220254836946,1.1451411075703517,0.18975660082204576,0.011999716991970655
222,49,2022-02-19,2022-12-12,1702.45,7,243.20714285714286,2022-02-19,2023-06-03,0,0,2023-06-03,0,7.0,19,296,-154,0.0,1702.45,7.0,True,False,False,False,False,True,True,False,False,False,False,True,0.5985834258030435,-0.07058051122116978,0.7478486864049475,-0.7505088535698238,0.7997370552285451,-1.2278121060256368,-1.209122861967609,-1.3461529479345156,0.31374935330692105,-0.5910605573020389
223,62,2022-04-18,2022-11-12,1736.26,6,289.37666666666667,2022-08-21,2022-08-21,1,1,2023-07-22,0,4.0,49,208,-203,0.14423076923076922,1736.26,6.0,True,False,False,False,True,False,False,False,True,False,True,False,0.6447834789937807,0.5113902120093082,0.36354823090394667,-0.36922376767636367,-0.0009735913543678539,-0.0024507227665182393,0.16021220254836946,-1.5596924384063613,-0.15360794452068577,-0.26923512246244724
224,42,2022-02-02,2022-11-22,2520.32,8,315.04,2022-02-02,2023-05-16,0,0,2023-05-16,0,5.0,39,293,-136,0.0,2520.32,8.0,True,False,False,False,False,True,False,True,False,False,False,True,1.7161710479003034,0.8348786829348845,1.1321491419059484,-0.496318796307517,0.772440101367764,-1.2278121060256368,-1.209122861967609,-1.4885126082490794,0.4854316259782868,-0.5910605573020389
225,42,2022-03-06,2022-12-24,2650.29,8,331.28625,2022-01-14,2022-05-11,2,1,2023-07-15,0,39.0,7,293,-196,0.20477815699658702,2650.29,8.0,False,False,False,True,False,True,True,False,False,False,True,False,1.893770010136332,1.0396640279449363,1.1321491419059484,-0.9030228879272078,0.772440101367764,1.2229106604926003,0.16021220254836946,0.9316016170985059,-0.08684261625959909,-0.1341343426492398
226,21,2022-03-13,2022-12-16,1461.18,7,208.74,2022-01-21,2022-01-21,1,1,2023-03-10,0,11.0,15,278,-69,0.1079136690647482,1461.18,7.0,False,False,True,False,True,False,True,False,False,True,False,False,0.2688973319453328,-0.5050417402131374,0.7478486864049475,-0.8013468650222851,0.6359553320638583,-0.0024507227665182393,0.16021220254836946,-1.061433627305388,1.1244711964772593,-0.3502703038968768
227,36,2022-02-03,2022-12-20,1250.35,7,178.62142857142857,2022-02-03,2023-11-08,0,0,2023-11-08,1,15.0,11,320,-312,0.0,1250.35,7.0,False,False,False,True,False,True,True,False,False,False,True,False,-0.019193682967508445,-0.8846888613155397,0.7478486864049475,-0.8521848764747464,1.018112686114794,-1.2278121060256368,-1.209122861967609,-0.7767143066762603,-1.1932394845861785,-0.5910605573020389
228,65,2022-01-09,2022-07-06,2185.36,6,364.2266666666667,2022-07-11,2022-08-04,2,2,2023-10-16,0,32.0,178,178,-289,0.33707865168539325,2185.36,6.0,False,False,True,False,True,False,True,False,False,False,False,True,1.2584612041626702,1.4548807451478731,0.36354823090394667,1.2703021016655147,-0.27394312996217907,1.2229106604926003,1.529547267064348,0.4333428059975324,-0.9738676917283222,0.1610707960309394
229,21,2022-02-24,2022-09-11,2559.03,9,284.3366666666667,2022-08-12,2022-08-12,1,1,2023-12-23,0,37.0,111,199,-357,0.1507537688442211,2559.03,9.0,False,False,True,False,True,False,False,False,True,False,False,True,1.7690667609737565,0.44786058893625097,1.5164495974069492,0.4187654098367872,-0.08286445293671123,-0.0024507227665182393,0.16021220254836946,0.789241956783942,-1.622445166264593,-0.2546802032988476
230,60,2022-01-19,2022-11-26,1468.07,6,244.6783333333333,2022-02-11,2022-09-09,2,1,2023-09-04,1,9.0,35,311,-247,0.19292604501607716,1468.07,6.0,True,False,False,False,True,False,False,False,True,False,True,False,0.278312249617151,-0.05203603177254835,0.36354823090394667,-0.5471568077599783,0.9362218245324507,1.2229106604926003,0.16021220254836946,-1.2037932876199517,-0.5732757221618021,-0.16058023288637932
231,30,2022-06-11,2022-12-26,1353.42,4,338.355,2022-06-11,2023-02-20,0,0,2023-02-20,1,47.0,5,198,-51,0.0,1353.42,4.0,False,True,False,False,True,False,False,True,False,False,True,False,0.1216474729736127,1.1287662150674915,-0.40505268009805495,-0.9284418936534384,-0.0919634375569716,-1.2278121060256368,-1.209122861967609,1.5010402583567612,1.2961534691486252,-0.5910605573020389
232,56,2022-01-22,2022-11-06,2082.19,8,260.27375,2022-03-16,2022-11-24,2,1,2023-09-08,0,32.0,55,288,-251,0.20833333333333334,2082.19,8.0,False,False,True,False,True,False,False,True,False,False,True,False,1.1174834021014937,0.1445455044378914,1.1321491419059484,-0.2929667504976716,0.7269451782664621,1.2229106604926003,0.16021220254836946,0.4333428059975324,-0.6114273383109945,-0.1262015958670731
233,53,2022-02-16,2022-11-14,817.4200000000001,3,272.47333333333336,2022-09-20,2022-10-09,2,1,2023-09-18,0,33.0,47,271,-261,0.22140221402214022,817.4200000000001,3.0,False,True,False,False,True,False,True,False,False,False,False,True,-0.610775730523436,0.29832227642499937,-0.7893531355990558,-0.39464277340259435,0.5722624397220357,1.2229106604926003,0.16021220254836946,0.5045226361548143,-0.7068063786839754,-0.09704070160731514
234,40,2022-01-18,2022-10-01,1576.7,8,197.0875,2022-01-18,2023-06-19,0,0,2023-06-19,1,23.0,91,256,-170,0.0,1576.7,8.0,False,False,False,True,False,True,False,True,False,False,True,False,0.4267509298333534,-0.6519224808597256,1.1321491419059484,0.16457535257448047,0.43577767041813015,-1.2278121060256368,-1.209122861967609,-0.20727566541800488,0.16114288871015148,-0.5910605573020389
235,23,2022-03-25,2022-09-28,770.5,3,256.8333333333333,2022-02-24,2022-07-11,2,1,2023-12-28,0,15.0,94,187,-362,0.32085561497326204,770.5,3.0,True,False,False,False,False,True,True,False,False,True,False,False,-0.674890090053439,0.10117876355543101,-0.7893531355990558,0.20270386116382647,-0.19205226837983572,1.2229106604926003,0.16021220254836946,-0.7767143066762603,-1.6701346864510833,0.12487196084379075
236,41,2022-03-02,2022-12-18,1482.99,6,247.165,2022-01-08,2022-07-08,2,2,2023-09-25,1,30.0,13,291,-268,0.2061855670103093,1482.99,6.0,False,False,True,False,True,False,False,True,False,False,True,False,0.29869985072941974,-0.020691389700788265,0.36354823090394667,-0.8267658707485157,0.7542421321272432,1.2229106604926003,1.529547267064348,0.29098314568296857,-0.7735717069450622,-0.13099395629423768
237,61,2022-02-01,2022-02-01,398.99,1,398.99,2022-02-01,2023-01-13,0,0,2023-01-13,1,16.0,333,0,-13,0.0,398.99,1.0,True,False,False,False,False,True,False,True,False,False,True,False,-1.182544090671328,1.8930754799553586,-1.5579540466010575,3.240275045448392,-1.8935623923685259,-1.2278121060256368,-1.209122861967609,-0.7055344765189784,1.658593822565953,-0.5910605573020389
238,50,2022-02-16,2022-10-29,762.4399999999999,3,254.14666666666665,2022-07-07,2022-07-07,1,1,2023-09-20,1,22.0,63,255,-263,0.11764705882352941,762.4399999999999,3.0,False,False,False,True,False,True,True,False,False,True,False,False,-0.6859037673299059,0.06731310469505766,-0.7893531355990558,-0.19129072759274895,0.42667868579786977,-0.0024507227665182393,0.16021220254836946,-0.2784554955752868,-0.7258821867585716,-0.3285519673152347
239,29,2022-01-24,2022-12-12,2654.84,9,294.9822222222222,2022-11-05,2022-11-05,1,1,2023-10-09,1,43.0,19,322,-282,0.09316770186335405,2654.84,9.0,False,True,False,False,True,False,False,False,True,True,False,False,1.8999874085988537,0.5820487103346115,1.5164495974069492,-0.7505088535698238,1.0363106553553147,-0.0024507227665182393,0.16021220254836946,1.2163209377276336,-0.9071023634672355,-0.38317331989012876
240,58,2022-01-05,2022-11-26,859.47,2,429.735,2022-03-24,2022-03-24,1,1,2023-07-27,0,30.0,35,325,-208,0.0923076923076923,859.47,2.0,True,False,False,False,False,True,True,False,False,False,True,False,-0.5533160370401322,2.2806187857849536,-1.1736535911000565,-0.5471568077599783,1.063607609216096,-0.0024507227665182393,0.16021220254836946,0.29098314568296857,-0.20129746470717627,-0.3850922790047002
241,38,2022-01-04,2022-09-26,2185.9300000000003,9,242.88111111111115,2022-05-29,2022-05-29,1,1,2023-12-19,0,1.0,96,265,-353,0.11320754716981131,2185.9300000000003,9.0,True,False,False,False,True,False,False,False,True,True,False,False,1.2592400870469862,-0.07469016874800409,1.5164495974069492,0.22812286689005715,0.5176685320004735,-0.0024507227665182393,0.16021220254836946,-1.7732319288782072,-1.5842935501154005,-0.33845795184303873
242,28,2022-02-25,2022-11-15,726.73,3,242.24333333333334,2022-05-30,2022-09-24,2,2,2023-02-16,1,35.0,46,263,-47,0.22813688212927755,726.73,3.0,False,False,True,False,True,False,False,True,False,False,True,False,-0.7347000968016961,-0.08272941117391616,-0.7893531355990558,-0.4073522762657097,0.4994705627599527,1.2229106604926003,1.529547267064348,0.6468822964693782,1.3343050852978176,-0.08201348166222852
243,61,2022-01-09,2022-11-21,2362.18,9,262.46444444444444,2022-12-18,2022-12-18,1,1,2023-12-09,0,18.0,40,316,-343,0.0949367088607595,2362.18,9.0,False,True,False,False,False,True,False,False,True,False,False,True,1.5000788736446626,0.172159391803724,1.5164495974069492,-0.4836092934444017,0.9817167476337526,-0.0024507227665182393,0.16021220254836946,-0.5631748162044145,-1.4889145097424195,-0.37922609386332035
244,55,2022-03-28,2022-12-08,1649.9,7,235.70000000000002,2022-03-15,2022-09-10,2,1,2023-06-21,0,15.0,23,255,-172,0.23529411764705882,1649.9,7.0,False,False,False,True,True,False,True,False,False,False,True,False,0.5267758897139205,-0.16520867710805107,0.7478486864049475,-0.6996708421173624,0.42667868579786977,1.2229106604926003,0.16021220254836946,-0.7767143066762603,0.14206708063555526,-0.06604337732843052
245,46,2022-01-14,2022-11-11,2965.09,9,329.45444444444445,2022-01-14,2023-05-18,0,0,2023-05-18,0,21.0,50,301,-138,0.0,2844.5599999999995,9.0,False,False,True,False,True,False,False,True,False,False,True,False,2.159232427567995,1.0165739651497823,1.5164495974069492,-0.3565142648132483,0.845231978329847,-1.2278121060256368,-1.209122861967609,-0.3496353257325687,0.46635581790369063,-0.5910605573020389
246,65,2022-06-24,2022-11-27,1171.1399999999999,4,292.78499999999997,2022-09-30,2022-09-30,1,1,2023-03-24,0,40.0,34,156,-83,0.1923076923076923,1171.1399999999999,4.0,True,False,False,False,True,False,False,False,True,True,False,False,-0.1274310746634063,0.5543525397819278,-0.40505268009805495,-0.5598663106230937,-0.4741207916079073,-0.0024507227665182393,0.16021220254836946,1.0027814472557879,0.990940539955086,-0.1619599775159167
247,58,2022-01-08,2022-10-06,1887.6799999999998,7,269.6685714285714,2022-02-23,2022-10-23,2,2,2023-12-24,0,2.0,86,271,-358,0.22140221402214022,1887.6799999999998,7.0,True,False,False,False,True,False,False,False,True,False,True,False,0.8516930339816968,0.2629680171751584,0.7478486864049475,0.10102783825890378,0.5722624397220357,1.2229106604926003,1.529547267064348,-1.7020520987209253,-1.631983070301891,-0.09704070160731514
248,20,2022-06-12,2022-11-21,1519.1399999999999,5,303.828,2022-06-26,2022-06-26,1,1,2023-08-26,1,30.0,40,162,-238,0.18518518518518517,1519.1399999999999,5.0,False,True,False,False,False,True,True,False,False,False,True,False,0.3480974231294537,0.6935504817652167,-0.02075222459705415,-0.4836092934444017,-0.41952688388634507,-0.0024507227665182393,0.16021220254836946,0.29098314568296857,-0.4874345858261192,-0.17785259158206937
249,45,2022-01-27,2022-01-27,356.39,1,356.39,2022-01-13,2022-01-13,1,1,2023-02-06,0,40.0,338,0,-37,1.0,356.39,1.0,False,False,False,True,True,False,False,True,False,False,False,True,-1.240755337814937,1.3560989039807043,-1.5579540466010575,3.3038225597639688,-1.8935623923685259,-0.0024507227665182393,0.16021220254836946,1.0027814472557879,1.4296841256707986,1.640262457585797
250,37,2022-01-07,2022-12-28,1607.36,7,229.62285714285713,2022-04-15,2022-04-15,1,1,2023-01-09,0,32.0,3,355,-9,0.08450704225352113,1607.36,7.0,False,False,False,True,False,True,False,True,False,False,False,True,0.4686466302423448,-0.24181157295634717,0.7478486864049475,-0.9538608993796691,1.3365771478239072,-0.0024507227665182393,0.16021220254836946,0.4333428059975324,1.6967454387151453,-0.4024980490016584
251,43,2022-01-16,2022-12-05,1968.79,7,281.2557142857143,2022-10-13,2022-10-13,1,1,2023-03-24,1,28.0,26,323,-83,0.09287925696594426,1968.79,7.0,True,False,False,False,True,False,False,False,True,False,False,True,0.9625267019586478,0.4090249255497539,0.7478486864049475,-0.6615423335280164,1.0454096399755752,-0.0024507227665182393,0.16021220254836946,0.14862348536840472,0.990940539955086,-0.38381693362824615
252,41,2022-02-28,2022-07-28,980.71,4,245.1775,2022-02-28,2023-08-11,0,0,2023-08-11,1,11.0,156,150,-223,0.0,980.71,4.0,False,False,False,True,False,True,False,False,True,False,True,False,-0.38764628108494154,-0.045743994037633705,-0.40505268009805495,0.9906930386769773,-0.5287146993294696,-1.2278121060256368,-1.209122861967609,-1.061433627305388,-0.3443660252666477,-0.5910605573020389
253,69,2022-01-25,2022-12-01,1319.11,5,263.822,2022-07-22,2022-07-22,1,1,2023-12-03,0,7.0,30,310,-337,0.0967741935483871,1319.11,5.0,False,False,True,False,False,True,False,False,True,False,True,False,0.07476418918259801,0.18927149353887884,-0.02075222459705415,-0.610704322075555,0.9271228399121904,-0.0024507227665182393,0.16021220254836946,-1.3461529479345156,-1.431687085518631,-0.3751260719903129
254,64,2022-01-10,2022-12-09,2220.26,9,246.6955555555556,2022-07-12,2022-07-28,2,2,2023-08-25,1,1.0,22,333,-237,0.1801801801801802,2220.26,9.0,False,True,False,False,True,False,False,True,False,True,False,False,1.3061507000620116,-0.026608776329616453,1.5164495974069492,-0.7123803449804778,1.136399486178179,1.2229106604926003,1.529547267064348,-1.7732319288782072,-0.4778966817888211,-0.18902037443936576
255,38,2022-02-15,2022-12-28,2672.69,7,381.8128571428571,2022-04-16,2022-04-16,1,1,2023-06-17,0,43.0,3,316,-168,0.0949367088607595,2672.69,7.0,True,False,False,False,False,True,False,False,True,True,False,False,1.924378741028746,1.6765561523390191,0.7478486864049475,-0.9538608993796691,0.9817167476337526,-0.0024507227665182393,0.16021220254836946,1.2163209377276336,0.18021869678474767,-0.37922609386332035
256,47,2022-10-07,2022-10-07,208.67,1,208.67,2022-05-13,2022-08-10,2,2,2023-08-26,0,28.0,85,0,-238,2.0,208.67,1.0,False,False,False,True,True,False,False,False,True,True,False,False,-1.4426089863608025,-0.5059240960891523,-1.5579540466010575,0.08831833539578844,-1.8935623923685259,1.2229106604926003,1.529547267064348,0.14862348536840472,-0.4874345858261192,3.8715854724736327
257,21,2022-01-22,2022-01-22,92.62,1,92.62,2022-12-24,2022-12-24,1,1,2023-01-31,0,39.0,343,0,-31,1.0,92.62,1.0,False,False,False,True,True,False,False,True,False,False,False,True,-1.6011868086851169,-1.9687440876820772,-1.5579540466010575,3.3673700740795454,-1.8935623923685259,-0.0024507227665182393,0.16021220254836946,0.9316016170985059,1.486911549894587,1.640262457585797
258,53,2022-02-16,2022-11-06,832.85,4,208.2125,2022-07-22,2022-11-08,2,2,2023-06-17,0,19.0,55,263,-168,0.22813688212927755,832.85,4.0,False,False,True,False,False,True,False,True,False,True,False,False,-0.5896912341988849,-0.5116909219931053,-0.40505268009805495,-0.2929667504976716,0.4994705627599527,1.2229106604926003,1.529547267064348,-0.4919949860471326,0.18021869678474767,-0.08201348166222852
259,57,2022-01-09,2022-10-22,1469.67,6,244.94500000000002,2022-06-06,2022-06-06,1,1,2023-03-16,0,39.0,70,286,-75,0.1048951048951049,1469.67,6.0,False,False,False,True,False,True,True,False,False,False,True,False,0.2804985875380379,-0.048674676054396626,0.36354823090394667,-0.1023242075509416,0.7087472090259413,-0.0024507227665182393,0.16021220254836946,0.9316016170985059,1.067243772253471,-0.3570056956005177
